Ticker,Volume,Short Float,Short Ratio
AMPX,"23,869,894",15.34%,2.19
EOLS,"1,726,210",15.65%,6.07
DK,"1,620,949",18.65%,7.07
WTI,"11,659,363",19.40%,7.22
NOG,"3,830,771",19.67%,8.33
GPRE,"1,830,529",19.91%,9.64
RCAT,"57,038,509",20.86%,1.77
PBF,"4,534,346",21.88%,5.61
DNTH,"1,184,570",22.49%,10.45
HNGE,"1,754,694",22.81%,3.29
XTIA,"3,987,126",22.85%,3.70
CELC,"796,583",26.85%,12.89
SOC,"14,326,782",26.91%,3.95
ABR,"5,174,581",27.01%,11.14
TECX,"1,143,046",36.16%,9.57
IOVA,"44,349,536",37.37%,9.44
ACHC,"4,443,454",37.75%,8.96
TNGX,"8,089,317",50.98%,14.88
