Ticker,Volume,Short Float,Short Ratio
FLGT,"503,939",15.03%,5.56
SPB,"736,399",15.13%,9.32
KMTS,"1,569,841",15.19%,10.15
CXT,"8,389,853",15.20%,9.02
DNTH,"5,653,448",15.22%,8.26
PLSE,"1,811,091",15.25%,9.18
W,"4,100,214",15.36%,3.89
CARS,"1,316,742",15.40%,7.51
SLG,"2,765,305",15.41%,9.12
PBI,"7,991,496",15.49%,6.42
TRVI,"6,899,035",15.50%,8.83
AVTX,"8,560,612",15.50%,4.26
NRDS,"1,231,938",15.50%,5.65
LQDA,"3,795,097",15.70%,6.58
ETSY,"3,656,384",15.72%,4.86
SDGR,"3,916,344",15.80%,7.32
RARE,"17,169,401",15.96%,7.93
RIOT,"27,814,177",15.98%,3.18
RCUS,"4,352,623",16.00%,10.73
REAL,"4,999,130",16.04%,5.03
ANIP,"779,997",16.06%,9.23
LGIH,"1,331,756",16.08%,7.36
XNCR,"1,977,128",16.11%,14.15
MRNA,"14,416,680",16.15%,8.31
UFPT,"355,394",16.28%,5.75
TRS,"908,386",16.34%,8.77
REYN,"1,978,775",16.45%,7.79
PCRX,"1,021,427",16.67%,12.04
TDOC,"9,037,209",16.74%,6.31
EVER,"2,608,962",16.75%,5.28
GALT,"6,466,305",16.76%,18.05
TKO,"1,654,801",16.77%,6.84
COLL,"1,618,048",16.80%,11.73
ERAS,"18,267,467",16.84%,4.70
VSXY,"5,882,146",16.86%,5.04
FA,"3,807,511",16.94%,9.86
KURA,"5,260,350",16.98%,8.74
ANAB,"1,360,114",17.00%,6.54
URGN,"1,347,513",17.03%,8.38
PRTA,"1,911,257",17.03%,15.25
DYN,"5,429,541",17.18%,13.33
RZLT,"6,558,372",17.18%,7.79
PTLO,"3,580,569",17.20%,6.67
PSNL,"8,346,712",17.25%,4.34
BKD,"17,182,066",17.35%,10.04
SRRK,"7,554,061",17.37%,11.47
EIKN,"3,171,049",17.77%,14.80
ZD,"1,186,421",17.87%,9.57
CGEM,"2,722,644",17.90%,7.83
DMAC,"961,484",17.96%,27.21
IMCR,"509,181",17.96%,20.02
CDNA,"1,637,484",18.05%,10.59
VIA,"7,251,243",18.06%,8.32
PZZA,"1,216,501",18.08%,5.56
ABX,"2,012,656",18.22%,10.59
SGRY,"2,925,172",18.31%,10.54
NCLH,"25,760,330",18.35%,3.73
CGON,"4,830,098",18.37%,10.18
DIN,"772,698",18.40%,5.29
APGE,"5,100,517",18.45%,4.82
CLPT,"1,490,363",18.50%,7.18
PRCH,"7,410,559",18.78%,8.93
BCRX,"10,954,460",18.91%,8.42
SION,"1,018,607",18.92%,11.93
IIIV,"1,522,322",18.95%,8.91
IKT,"3,813,410",18.98%,23.87
OFRM,"2,605,571",19.05%,9.56
ABCL,"15,379,925",19.11%,6.53
CAKE,"2,070,623",19.17%,7.28
RIGL,"885,245",19.33%,9.25
MBX,"2,500,651",19.40%,8.40
CACC,"204,961",19.49%,6.13
TXG,"9,253,234",19.55%,7.73
RGNX,"4,352,427",19.82%,6.08
GPGI,"4,697,709",19.92%,11.89
PK,"30,793,876",20.11%,7.95
VYX,"5,262,726",20.24%,11.71
BOBS,"4,906,992",20.24%,5.60
VERA,"3,884,328",20.26%,9.91
BHVN,"9,512,300",20.33%,9.72
SBH,"2,226,460",20.37%,12.62
NRIX,"5,987,389",20.45%,10.82
PVLA,"1,172,144",20.50%,8.43
VOR,"8,123,448",20.61%,5.72
VKTX,"3,764,035",20.66%,9.92
LBRX,"1,413,591",20.73%,18.05
QURE,"3,150,803",20.93%,5.57
PACB,"19,144,175",21.13%,9.74
SVV,"1,162,949",21.14%,6.94
TGTX,"6,834,506",21.34%,13.51
MBRX,"1,271,948",21.83%,2.97
IRON,"1,900,871",21.88%,12.48
WGS,"1,377,831",21.92%,4.56
CCCC,"20,128,163",21.93%,7.92
ODD,"7,156,793",22.00%,4.13
EVMN,"1,402,059",22.16%,10.83
TDUP,"4,658,167",22.37%,9.61
TECX,"306,819",22.70%,11.26
RLAY,"12,563,165",23.26%,9.35
HROW,"1,522,219",23.26%,9.49
SANA,"10,353,571",23.41%,10.72
LOVE,"537,314",23.45%,13.09
AVBP,"1,954,141",23.52%,15.02
CADL,"4,910,000",23.52%,6.94
ACHC,"15,652,827",23.59%,7.18
IMVT,"3,717,597",23.79%,10.20
JBLU,"34,981,580",24.25%,2.81
KRUS,"721,573",24.30%,4.57
RHI,"3,283,836",24.37%,9.56
SNDX,"4,559,241",24.59%,11.42
MPLT,"1,704,583",24.60%,5.81
DAVE,"992,488",24.79%,4.08
ABSI,"13,414,139",25.03%,5.95
UAA,"40,130,464",25.04%,5.91
HNGE,"8,945,473",25.30%,3.86
DFH,"897,453",25.35%,9.89
UHAL,"461,338",25.92%,7.91
