Ticker,Volume,Short Float,Short Ratio
QMCO,"2,025,166",15.04%,1.36
LAC,"214,087,827",15.06%,1.42
LITE,"3,258,868",15.16%,3.23
SKYE,"595,308",15.17%,6.60
ACLS,"2,514,519",15.18%,9.43
LTBR,"1,844,521",15.23%,2.03
CAMT,"658,933",15.26%,9.99
QURE,"5,293,532",15.27%,2.94
ARQT,"3,341,568",15.33%,9.44
ODP,"851,856",15.33%,6.17
CLF,"34,010,202",15.47%,3.23
DNA,"2,240,623",15.48%,3.83
HUT,"5,951,149",15.55%,2.51
OLMA,"2,267,921",15.59%,10.65
BTSG,"5,808,796",15.80%,5.79
CAN,"99,588,796",15.85%,1.02
GOLF,"396,641",16.07%,12.09
UAMY,"18,080,838",16.55%,2.53
SDGR,"1,254,675",16.79%,9.39
CRNX,"1,796,235",16.94%,11.83
KODK,"1,616,272",17.08%,5.66
PACB,"8,377,470",17.23%,6.32
CIFR,"61,364,430",17.23%,1.29
IMCR,"353,781",17.39%,29.48
TYRA,"240,005",17.47%,26.15
OCGN,"7,968,990",17.60%,14.10
DNTH,"892,515",17.64%,8.25
CRVS,"830,688",17.78%,16.63
DIN,"830,843",17.93%,5.28
VSCO,"3,454,138",18.00%,4.01
BCAX,"776,626",18.33%,14.60
MRNA,"17,549,472",18.43%,6.15
MTSR,"2,335,502",18.47%,4.45
SMCI,"48,114,807",18.52%,2.89
CNX,"2,129,460",18.94%,12.52
SPCE,"5,103,125",19.00%,3.05
BE,"20,232,382",19.16%,3.36
CSIQ,"5,391,554",19.26%,5.85
BLNK,"5,145,721",19.38%,5.47
ABCL,"12,666,964",19.68%,8.10
SBH,"2,357,313",19.78%,9.22
CRNC,"2,649,064",20.05%,3.76
ETSY,"8,937,012",20.10%,3.30
ASTS,"19,840,649",20.21%,4.05
PLSE,"193,466",20.44%,13.80
CLSK,"31,800,628",20.48%,2.24
LENZ,"592,647",20.76%,10.55
SPWR,"1,410,030",21.68%,13.31
TWST,"1,949,100",22.24%,8.64
EVGO,"6,352,438",22.70%,7.12
MVST,"7,828,355",22.95%,5.11
FTK,"655,008",23.07%,6.70
BKKT,"5,329,284",23.16%,1.37
CRK,"4,458,571",23.43%,6.90
CTMX,"5,117,023",23.60%,9.26
BKSY,"2,207,942",23.71%,3.27
CGON,"1,127,947",24.17%,11.94
STOK,"965,330",24.74%,12.58
ARRY,"8,352,445",25.27%,4.88
BTDR,"6,713,170",25.39%,5.14
ABSI,"7,402,592",25.40%,6.37
RUN,"21,673,185",25.62%,3.65
VUZI,"5,320,795",25.75%,8.71
SPHR,"1,298,781",26.31%,7.27
LUNR,"8,191,647",27.25%,3.87
KRRO,"289,039",28.05%,8.02
NVTS,"39,843,201",28.11%,2.13
SEI,"3,286,387",28.18%,4.23
FLNC,"10,973,058",28.74%,4.10
NUVB,"8,802,475",29.38%,11.58
MARA,"65,177,779",29.71%,1.96
NVAX,"8,909,473",30.21%,7.19
EOSE,"20,254,295",30.55%,5.46
ENVX,"12,171,399",32.44%,6.32
PLUG,"214,297,760",32.53%,4.85
MPW,"14,388,729",33.29%,18.02
NTLA,"6,539,022",33.61%,6.54
DPRO,"16,111,745",36.40%,0.43
ANAB,"828,376",36.78%,16.71
