Ticker,Volume,Short Float,Short Ratio
KURA,"1,964,707",15.19%,7.13
AUGO,"1,477,674",15.36%,5.05
CDZI,"1,150,765",15.67%,8.70
AMR,"420,855",16.47%,5.66
ASMB,"235,972",18.08%,9.84
DBX,"5,709,680",18.65%,6.23
INO,"5,628,024",19.40%,6.13
OMDA,"1,404,749",19.57%,4.64
TNXP,"568,793",19.94%,6.40
CVI,"1,678,526",20.13%,6.04
WBTN,"411,846",20.13%,12.03
XNCR,"1,808,116",20.28%,12.96
DFDV,"2,486,900",21.15%,4.81
ELE,"385,696",21.24%,8.16
LBRX,"386,950",21.56%,15.81
RHI,"2,505,575",22.35%,9.38
KVYO,"7,125,171",22.48%,4.44
MMED,"2,482,647",22.59%,4.97
ASST,"15,178,327",23.12%,3.75
ARCT,"1,261,085",25.05%,8.54
UPXI,"4,314,495",25.63%,7.00
RUM,"4,176,978",28.50%,7.28
INBX,"388,975",29.20%,10.74
NVAX,"7,271,750",30.31%,11.46
METC,"3,256,200",33.91%,7.56
AI,"6,437,936",35.18%,7.84
PROK,"1,261,895",37.51%,17.37
