Ticker,Volume,Short Float,Short Ratio
WRAP,"3,476,196",15.18%,4.07
HRB,"2,603,239",15.30%,7.76
TDOC,"5,547,645",15.59%,5.79
AGEN,"174,277,926",15.87%,6.83
EVCM,"212,176",15.92%,13.86
PSNL,"10,668,223",16.02%,3.70
CVI,"1,030,378",16.17%,4.98
DYN,"1,884,700",16.57%,11.91
CLBK,"423,713",16.62%,11.32
APPN,"1,020,193",16.63%,6.21
BRZE,"3,419,691",17.94%,5.22
RIGL,"430,671",18.18%,8.17
ANAB,"840,574",18.55%,7.59
CAKE,"1,926,987",18.97%,6.78
GALT,"1,372,363",19.12%,15.36
SAH,"400,086",20.27%,8.19
DBX,"4,279,548",20.36%,7.27
BBNX,"1,015,548",20.45%,7.03
HNGE,"2,478,213",20.58%,3.72
FA,"1,589,433",20.66%,10.78
NGNE,"236,117",21.20%,15.92
RGNX,"2,184,741",22.51%,5.40
RHI,"3,267,040",22.66%,9.19
FBIO,"863,059",23.16%,12.32
MMED,"1,411,664",25.31%,7.07
ABEO,"1,449,744",27.21%,11.61
OMDA,"1,125,531",28.17%,7.00
TRIP,"4,102,472",30.68%,8.91
ZBIO,"857,103",35.17%,16.94
PATH,"90,847,292",35.52%,3.20
FIG,"29,817,620",42.40%,4.06
