Ticker,Volume,Short Float,Short Ratio
TTAM,"372,550",15.05%,11.93
MBC,"2,755,236",15.55%,12.22
PEB,"2,221,993",16.24%,9.07
DFH,"463,269",16.29%,11.69
NKTR,"8,686,619",16.40%,4.26
BGS,"2,808,573",16.78%,7.56
RAPT,"9,888,685",18.05%,1.91
WHR,"1,653,649",18.09%,6.51
GPRE,"2,524,831",18.09%,9.15
WTI,"2,460,829",19.29%,11.40
UA,"9,353,384",20.21%,3.85
CHTR,"2,682,810",20.40%,8.67
ENPH,"8,008,343",20.54%,3.56
AMKR,"8,299,216",20.63%,2.21
CACC,"226,535",20.64%,8.74
EZPW,"1,824,398",24.29%,13.05
UAA,"17,964,376",27.92%,4.39
WULF,"58,882,290",34.42%,2.80
