Ticker,Volume,Short Float,Short Ratio
NBR,"398,178",15.04%,3.60
HYMC,"5,058,264",15.22%,1.48
PRMB,"8,846,354",15.25%,6.09
YOU,"9,440,741",15.38%,9.60
ATOM,"2,292,410",15.40%,2.29
LITE,"4,594,973",15.42%,2.34
RCEL,"256,933",15.43%,16.90
ESTA,"967,672",15.65%,8.58
AEHR,"1,811,061",16.23%,4.41
BGS,"2,987,581",16.78%,7.15
CAVA,"17,716,924",16.97%,4.75
PVLA,"580,234",17.06%,4.78
BLBD,"485,085",17.08%,11.33
KNTK,"1,261,256",17.93%,6.25
WLK,"1,689,230",18.24%,4.03
LRMR,"80,499,019",18.85%,3.75
WTI,"2,071,220",19.29%,9.42
HZO,"1,280,442",19.53%,10.11
ACLX,"8,680,589",20.37%,4.94
CAKE,"1,473,873",20.64%,7.33
RNAC,"234,157",21.94%,12.93
CABA,"8,424,083",22.29%,6.32
RAPT,"2,374,575",22.72%,1.36
EVMN,"628,106",23.35%,4.38
BCAX,"1,692,142",28.01%,17.36
PRME,"4,814,379",28.66%,8.53
ACHC,"11,010,704",30.65%,7.50
IOVA,"46,023,673",31.11%,8.75
WULF,"39,838,500",34.48%,3.03
ORIC,"4,995,472",38.04%,14.04
IBRX,"80,234,910",39.21%,4.18
