Ticker,Volume,Short Float,Short Ratio
CRML,"46,657,790",15.20%,0.54
GLUE,"23,153,313",15.23%,6.19
GFS,"4,812,794",15.38%,4.19
IMRX,"7,363,853",15.64%,5.95
PRAX,"1,073,505",15.86%,3.44
SRFM,"4,677,675",15.88%,2.07
RIGL,"811,938",15.98%,4.68
CRNX,"4,872,084",16.15%,10.19
APLS,"3,445,386",16.62%,6.69
W,"3,549,369",16.68%,4.88
QDEL,"1,333,745",16.85%,9.18
MP,"12,832,228",16.90%,1.93
AZ,"1,147,894",17.58%,5.29
WT,"6,001,792",17.63%,7.35
UAMY,"23,993,312",17.86%,1.46
EBS,"1,257,322",17.89%,8.66
PGEN,"5,032,703",18.29%,5.80
LITE,"4,710,502",18.34%,2.97
SATS,"4,249,088",18.47%,5.74
STIM,"2,440,169",18.53%,4.19
CAKE,"1,580,155",18.62%,6.82
NKTX,"1,400,340",19.10%,12.74
OCGN,"4,613,302",19.18%,14.90
MRNA,"13,826,838",19.50%,6.52
NBR,"548,893",20.38%,4.90
AMKR,"6,619,281",20.85%,2.35
APGE,"1,179,114",21.01%,9.22
BBW,"425,420",21.32%,6.50
UA,"7,843,885",21.52%,4.81
ABCL,"5,783,286",21.97%,11.38
CHH,"820,332",22.11%,8.40
ACRV,"2,947,260",23.00%,6.86
LUNR,"9,399,197",23.21%,2.84
RH,"1,244,049",24.17%,3.61
GLSI,"480,405",24.65%,5.34
AEVA,"6,337,263",25.46%,4.10
CRDF,"1,759,151",26.30%,18.09
SLS,"14,559,128",28.69%,5.84
UAA,"19,882,164",29.23%,5.12
PHAT,"1,043,675",30.69%,13.01
MPW,"7,403,575",31.34%,21.91
NVAX,"4,258,798",33.98%,13.54
RDW,"23,373,162",37.78%,2.20
TNGX,"7,763,992",37.84%,10.41
